t,X,Y,Z
12695.0,950477.9208798856,5633933.470503373,2834478.6772635393
12700.0,950464.9646168457,5633937.303502072,2834475.4031819906
12705.0,950451.8848042961,5633942.001172477,2834470.4517945903
12710.0,950439.2053504979,5633947.475125653,2834463.823099176
12715.0,950427.4109741198,5633953.560984697,2834455.681279367
12720.0,950416.8997574964,5633960.034475074,2834446.338633521
12725.0,950407.9441799156,5633966.633378056,2834436.2250053254
12730.0,950400.6644451744,5633973.083198349,2834425.8457082026
12735.0,950395.016714369,5633979.124033375,2834415.7320620115
12740.0,950390.7973960707,5633984.536014044,2834406.389383759
12745.0,950387.6630742833,5633989.1608267035,2834398.2475233483
12750.0,950385.1641237828,5633992.917209512,2834391.618786377
12755.0,950382.7887224811,5633995.808906427,2834386.6673629573
12760.0,950380.0129525061,5633997.924300224,2834383.3932552524
12765.0,950376.352085514,5633999.4277605945,2834381.6322771227
12770.0,950371.4080317803,5634000.54355428,2834381.072125936
12775.0,950364.9083081658,5634001.5338923065,2834381.282953222
12780.0,950356.7327104073,5634002.673263201,2834381.759441573
12785.0,950346.9250789725,5634004.221564609,2834381.9702688465
12790.0,950335.6890070037,5634006.398663293,2834381.410117676
12795.0,950323.3679107948,5634009.362873653,2834379.6491392436
12800.0,950310.4114138888,5634013.195461362,2834376.3750295434
12805.0,950297.331335412,5634017.8926889235,2834371.4235995705
12810.0,950284.6515906828,5634023.366181772,2834364.794847161
12815.0,950272.8569078754,5634029.451579088,2834356.6529573468
12820.0,950262.3453803458,5634035.924622558,2834347.310231171
12825.0,950253.3894988433,5634042.523108223,2834337.1965160174
12830.0,950246.1094779412,5634048.972552665,2834326.8171296525
12835.0,950240.4614877733,5634055.013061114,2834316.703396504
12840.0,950236.2419433269,5634060.424767479,2834307.3606379232
12845.0,950233.1074317689,5634065.049355977,2834299.2187075093
12850.0,950230.6083274785,5634068.805557735,2834292.5899135442
12855.0,950228.2328044489,5634071.697105454,2834287.6384475525
12860.0,950225.45693775,5634073.812367538,2834284.364311697
12865.0,950221.795989534,5634075.315697594,2834282.6033184268
12870.0,950216.8518590545,5634076.431346144,2834282.043162424
12875.0,950210.3520517121,5634077.421509443,2834282.2539915224
12880.0,950202.1763524672,5634078.560664144,2834282.7304839706
12885.0,950192.3685927489,5634080.108700081,2834282.9413130567
12890.0,950181.132359285,5634082.28548102,2834282.38115707
12895.0,950168.8110652058,5634085.249323492,2834280.620163497
12900.0,950155.8543344509,5634089.0815002015,2834277.346025646
12905.0,950142.7739900653,5634093.7782849055,2834272.3945531016
12910.0,950130.093954425,5634099.2513174135,2834265.765743699
12915.0,950118.2989652083,5634105.336252989,2834257.6237838822
12920.0,950107.787126793,5634111.808849536,2834248.28097738
12925.0,950098.830941388,5634118.406917871,2834238.167175271
12930.0,950091.5506343427,5634124.855986445,2834227.787699667
12935.0,950085.9023848288,5634130.896168309,2834217.6738795643
12940.0,950081.6826142475,5634136.307600359,2834208.331040657
12945.0,950078.5479129301,5634140.931964687,2834200.189040242
12950.0,950076.0486548588,5634144.687985387,2834193.560189286
12955.0,950073.6730101084,5634147.579383904,2834188.6086807237
12960.0,950070.8970466919,5634149.694514271,2834185.3345167185
12965.0,950067.2360172578,5634151.197714009,2834183.5735083087
12970.0,950062.291810038,5634152.313217419,2834183.0133474898
12975.0,950055.7919189744,5634153.3032059865,2834183.224178401
12980.0,950047.616118251,5634154.442144491,2834183.7006749455
12985.0,950037.8082302596,5634155.989914947,2834183.911505844
12990.0,950026.5718353129,5634158.166378135,2834183.3513450418
12995.0,950014.2503433779,5634161.129852708,2834181.5903363284
13000.0,950001.2933787911,5634164.961618408,2834178.3161703288
13005.0,949988.2127685155,5634169.657960243,2834173.364655213
13010.0,949975.5324419836,5634175.130532393,2834166.73578882
13015.0,949963.7371463781,5634181.215006212,2834158.5937590036
13020.0,949953.2249970976,5634187.687155824,2834149.250872177
13025.0,949944.2685078094,5634194.284806814,2834139.1369831157
13030.0,949936.9879146385,5634200.733499509,2834128.7574182763
13035.0,949931.339405794,5634206.773354775,2834118.6435112213
13040.0,949927.1194090917,5634212.184512499,2834109.300591992
13045.0,949923.9845180265,5634216.80865265,2834101.1585215786
13050.0,949921.4851061834,5634220.564492284,2834094.5296136322
13055.0,949919.1093397194,5634223.455741594,2834089.5780625013
13060.0,949916.3332795916,5634225.57074024,2834086.303870348
13065.0,949912.6721689446,5634227.073809654,2834084.542846798
13070.0,949907.7278849907,5634228.189167922,2834083.982681163
13075.0,949901.2279102124,5634229.178981754,2834084.193513887
13080.0,949893.0520080185,5634230.3177040545,2834084.670014528
13085.0,949883.2439917639,5634231.865209025,2834084.8808472394
13090.0,949872.0074353472,5634234.041354454,2834084.3206816213
13095.0,949859.685745571,5634237.004461119,2834082.559657768
13100.0,949846.7285471685,5634240.835815794,2834079.2854636195
13105.0,949833.6476710216,5634245.531714747,2834074.3339059358
13110.0,949820.9670536183,5634251.003826529,2834067.704982553
13115.0,949809.1714516445,5634257.087838577,2834059.5628827396
13120.0,949798.6589915185,5634263.5595412385,2834050.2199155916
13125.0,949789.7021983665,5634270.156774869,2834040.1059395815
13130.0,949782.4213190881,5634276.605091672,2834029.726285509
13135.0,949776.772550929,5634282.644620327,2834019.612291506
13140.0,949772.5523281194,5634288.055503717,2834010.2692919564
13145.0,949769.4172473173,5634292.6794196805,2834002.1271515465
13150.0,949766.9176817115,5634296.435078242,2833995.4981866134
13155.0,949764.5417935413,5634299.326178339,2833990.5465929145
13160.0,949761.7656367084,5634301.441045259,2833987.272372613
13165.0,949758.1044448542,5634302.943984349,2833985.5113339243
13170.0,949753.1600841718,5634304.059197471,2833984.951163474
13175.0,949746.6600256854,5634305.048836562,2833985.1619980102
13180.0,949738.4840220292,5634306.187342654,2833985.638502748
13185.0,949728.6758775215,5634307.734582131,2833985.849337272
13190.0,949717.4391596469,5634309.910409791,2833985.2891668375
13195.0,949705.1172720444,5634312.873148539,2833983.528127846
13200.0,949692.1598398434,5634316.704092179,2833980.2539055496
13205.0,949679.0786978438,5634321.399548237,2833975.3023052984
13210.0,949666.3977895888,5634326.871199637,2833968.673324929
13215.0,949654.6018812666,5634332.954749898,2833960.5311551197
13220.0,949644.0891103155,5634339.426005594,2833951.188107654
13225.0,949635.1320133191,5634346.022821853,2833941.0740446975
13230.0,949627.850847951,5634352.47076275,2833930.6943013957
13235.0,949622.2018204933,5634358.5099647865,2833920.5802204474
13240.0,949617.9813715897,5634363.920573829,2833911.2371405805
13245.0,949614.8461010619,5634368.544265596,2833903.094930177
13250.0,949612.3463817028,5634372.29974308,2833896.465908258
13255.0,949609.9703718339,5634375.1906939605,2833891.514271993
13260.0,949607.1941183017,5634377.305429148,2833888.2400235455
13265.0,949603.5328452461,5634378.808237909,2833886.478969718
13270.0,949598.5884078407,5634379.923305878,2833885.918794452
13275.0,949592.088265653,5634380.912770226,2833886.129630801
13280.0,949583.9121605428,5634382.051060104,2833886.6061396347
13285.0,949574.1038877921,5634383.598034083,2833886.8169759708
13290.0,949562.8670084721,5634385.773543968,2833886.2568007214
13295.0,949550.5449230575,5634388.735914785,2833884.4957465907
13300.0,949537.5872570751,5634392.566447382,2833881.2214961485
13305.0,949524.5058492409,5634397.26146053,2833876.2698533316
13310.0,949511.8246501542,5634402.732651533,2833869.640815977
13315.0,949500.0284355045,5634408.815739995,2833861.4985761754
13320.0,949489.5153537485,5634415.286548711,2833852.1554483934
13325.0,949480.5579529267,5634421.882947582,2833842.0412984947
13330.0,949473.2765014867,5634428.330512562,2833831.6614659657
13335.0,949467.6272147463,5634434.369387964,2833821.5472980747
13340.0,949463.4065397624,5634439.7797226515,2833812.2041378943
13345.0,949460.2710795203,5634444.403190215,2833804.061857499
13350.0,949457.771206417,5634448.158486613,2833797.4327785964
13355.0,949455.3950748565,5634451.049288268,2833792.481099767
13360.0,949452.6187246313,5634453.1638917215,2833789.206823174
13365.0,949448.9573703797,5634454.666570149,2833787.445754208
13370.0,949444.012856257,5634455.781492964,2833786.8855741275
13375.0,949437.5126303746,5634456.770782563,2833787.096412288
13380.0,949429.3364238184,5634457.9088562215,2833787.5729252184
13385.0,949419.5280228351,5634459.455564695,2833787.7837633668
13390.0,949408.2909820817,5634461.630756795,2833787.223583302
13395.0,949395.9686988702,5634464.592759675,2833785.462514033
13400.0,949383.0107991229,5634468.422881214,2833782.1882354454
13405.0,949369.9291254733,5634473.117451443,2833777.2365500643
13410.0,949357.2476355742,5634478.588182034,2833770.6074557267
13415.0,949345.451114617,5634484.670808682,2833762.4651459344
13420.0,949334.9377220767,5634491.141170404,2833753.1219378407
13425.0,949325.9800174491,5634497.737151874,2833743.007701001
13430.0,949318.698279955,5634504.184340922,2833732.6277792496
13435.0,949313.0487339473,5634510.222889679,2833722.513524419
13440.0,949308.8278328968,5634515.632950001,2833713.1702839267
13445.0,949305.6921829517,5634520.256193353,2833705.0279335426
13450.0,949303.1921561131,5634524.011308657,2833698.3987976587
13455.0,949300.8159028686,5634526.901961084,2833693.447076266
13460.0,949298.0394559563,5634529.016432797,2833690.1727715284
13465.0,949294.3780205145,5634530.518980889,2833688.4116874253
13470.0,949289.4334296808,5634531.633758545,2833687.8515025293
13475.0,949282.9331201098,5634532.622873389,2833688.062342502
13480.0,949274.756812116,5634533.760730825,2833688.5388595285
13485.0,949264.9482829099,5634535.307173786,2833688.7496994887
13490.0,949253.7110807357,5634537.482048093,2833688.189514609
13495.0,949241.3885997417,5634540.443683026,2833686.428430203
13500.0,949228.4304662464,5634544.273393497,2833683.1541234707
13505.0,949215.3485267997,5634548.96752079,2833678.2023955267
13510.0,949202.6667461084,5634554.437790957,2833671.573244208
13515.0,949190.8699188645,5634560.519955776,2833663.430864428
13520.0,949180.3562155595,5634566.9898704905,2833654.087576024
13525.0,949171.3982071453,5634573.585434545,2833643.973252248
13530.0,949164.116183615,5634580.032247649,2833633.5932412758
13535.0,949158.4663783562,5634586.070469748,2833623.478899509
13540.0,949154.2452512528,5634591.480255695,2833614.135578708
13545.0,949151.1094116161,5634596.103274826,2833605.9931583377
13550.0,949148.6092310513,5634599.85820903,2833599.363965474
13555.0,949146.2328561301,5634602.748712223,2833594.41220152
13560.0,949143.4563125371,5634604.863052192,2833591.1378686386
13565.0,949139.7947959102,5634606.365469942,2833589.376769399
13570.0,949134.8501283709,5634607.480102436,2833588.8165796874
13575.0,949128.3497351184,5634608.469042522,2833589.027421473
13580.0,949120.1733256947,5634609.606683729,2833589.5039425944
13585.0,949110.3646682763,5634611.152861171,2833589.7147843675
13590.0,949099.1273046935,5634613.327417677,2833589.154594673
13595.0,949086.8046259318,5634616.288684653,2833587.3934951294
13600.0,949073.8462587052,5634620.117984043,2833584.1191602536
13605.0,949060.7640534802,5634624.811668391,2833579.167389748
13610.0,949048.0819820163,5634630.281478119,2833572.5381814507
13615.0,949036.2848485059,5634636.363181095,2833564.395731685
13620.0,949025.7708344567,5634642.832648786,2833555.0523629743
13625.0,949016.8125222754,5634649.427795411,2833544.937952264
13630.0,949009.5302127266,5634655.874232558,2833534.5578520745
13635.0,949003.8801482327,5634661.912127989,2833524.443423375
13640.0,948999.6587950895,5634667.321639548,2833515.1000222676
13645.0,948996.5227657724,5634671.94443445,2833506.957531914
13650.0,948994.0224314906,5634675.699187548,2833500.328282072
13655.0,948991.6459349,5634678.589541501,2833495.376475558
13660.0,948988.8692946322,5634680.703749721,2833492.1021145345
13665.0,948985.2076968264,5634682.2060371265,2833490.341000158
13670.0,948980.2629525871,5634683.320524454,2833489.780805632
13675.0,948973.7624756596,5634684.309289779,2833489.9916492295
13680.0,948965.5859648144,5634685.4467147505,2833490.468174447
13685.0,948955.7771791932,5634686.992626668,2833490.6790180323
13690.0,948944.5396542146,5634689.166865366,2833490.1188235227
13695.0,948932.2167777,5634692.127764374,2833488.357708843
13700.0,948919.2581767589,5634695.956652672,2833485.0833458244
13705.0,948906.1757057741,5634700.649894061,2833480.1315327594
13710.0,948893.4933435578,5634706.119243336,2833473.5022674846
13715.0,948881.695903801,5634712.200484454,2833465.3597477362
13720.0,948871.1815790277,5634718.669505106,2833456.016298721
13725.0,948862.2229630987,5634725.26423429,2833445.9018010795
13730.0,948854.9403675492,5634731.710295466,2833435.5216116766
13735.0,948849.2900438358,5634737.747864217,2833425.4070960465
13740.0,948845.0684646667,5634743.15710138,2833416.063614636
13745.0,948841.9322456806,5634747.779672044,2833407.9210543004
13750.0,948839.431757691,5634751.534244028,2833401.2917474834
13755.0,948837.0551394384,5634754.424448736,2833396.339898411
13760.0,948834.2784025023,5634756.538525203,2833393.0655092453
13765.0,948830.6167235227,5634758.04068226,2833391.304379733
13770.0,948825.671902589,5634759.155024418,2833390.744180392
13775.0,948819.1713419935,5634760.143614977,2833390.9550258024
13780.0,948810.9947297347,5634761.280823708,2833391.431555115
13785.0,948801.185815921,5634762.826470093,2833391.642400512
13790.0,948789.9481295587,5634765.000390974,2833391.082201188
13795.0,948777.6250553055,5634767.960922004,2833389.3210713724
13800.0,948764.6662206671,5634771.7893992,2833386.0466802125
13805.0,948751.583483941,5634776.482197614,2833381.094824589
13810.0,948738.9008309919,5634781.951086425,2833374.465502339
13815.0,948727.1030850093,5634788.03186567,2833366.32291261
13820.0,948716.5884495323,5634794.500439271,2833356.979383293
13825.0,948707.6295298747,5634801.094750998,2833346.8647987247
13830.0,948700.3466483426,5634807.54043619,2833336.4845201103
13835.0,948694.6960654256,5634813.577678249,2833326.3699175534
13840.0,948690.4742602439,5634818.986641005,2833317.026355842
13845.0,948687.3378515999,5634823.608987423,2833308.8837255277
13850.0,948684.8372099118,5634827.363378287,2833302.254361737
13855.0,948682.4604700044,5634830.2534337435,2833297.3024701076
13860.0,948679.683636406,5634832.367378454,2833294.0280528013
13865.0,948676.0218762583,5634833.869405157,2833292.2669081534
13870.0,948671.0769786364,5634834.983602141,2833291.7067039986
13875.0,948664.5763343788,5634835.972017929,2833291.91755122
13880.0,948656.3996207148,5634837.109010415,2833292.3940846287
13885.0,948646.590578719,5634838.654391263,2833292.604931838
13890.0,948635.352730985,5634840.827994318,2833292.044727699
13895.0,948623.0294590084,5634843.788157362,2833290.283582748
13900.0,948610.0703906893,5634847.616223443,2833287.0091634477
13905.0,948596.9873882405,5634852.308578873,2833282.0572652672
13910.0,948584.3044445785,5634857.777007202,2833275.427886044
13915.0,948572.5063923905,5634863.857324561,2833267.2852263376
13920.0,948561.9914462299,5634870.3254510965,2833257.941616722
13925.0,948553.032222863,5634876.919345352,2833247.826945228
13930.0,948545.7490553659,5634883.364654546,2833237.4465774065
13935.0,948540.0982132613,5634889.401569902,2833227.331887925
13940.0,948535.8761820811,5634894.81025824,2833217.9882459166
13945.0,948532.7395837905,5634899.432380404,2833209.8455456253
13950.0,948530.2387884127,5634903.186590141,2833203.2161248634
13955.0,948527.8619268581,5634906.076496341,2833198.264190678
13960.0,948525.0849966032,5634908.190309288,2833194.989745232
13965.0,948521.423155293,5634909.692205636,2833193.2285854495
13970.0,948516.4781809883,5634910.806257442,2833192.66837648
13975.0,948509.9774530759,5634911.794498456,2833192.879225514
13980.0,948501.8006380147,5634912.931274692,2833193.355763017
13985.0,948491.9914678467,5634914.476389994,2833193.5666120383
13990.0,948480.7534587537,5634916.6496752165,2833193.0064030853
13995.0,948468.4299890681,5634919.609470262,2833191.2452429994
14000.0,948455.470687085,5634923.437125218,2833187.9707955597
14005.0,948442.3874189322,5634928.129037648,2833183.0188548234
14010.0,948429.7041845772,5634933.597005486,2833176.38941863
14015.0,948417.9058262043,5634939.676860943,2833168.2466889475
14020.0,948407.3905693801,5634946.1445403965,2833158.902999036
14025.0,948398.4310423234,5634952.738017167,2833148.788240621
14030.0,948391.1475888792,5634959.18295035,2833138.4077835944
14035.0,948385.4964876027,5634965.219538992,2833128.2930071913
14040.0,948381.2742304374,5634970.6279529035,2833118.9492848883
14045.0,948378.1374425114,5634975.249850804,2833110.806514623
14050.0,948375.6364934533,5634979.003879407,2833104.177036891
14055.0,948373.2595102586,5634981.893636346,2833099.225060152
14060.0,948370.4824833535,5634984.007317526,2833095.950586567
14065.0,948366.8205608863,5634985.509083513,2833094.18941165
14070.0,948361.875509905,5634986.622990138,2833093.6291978667
14075.0,948355.3746983442,5634987.6110563725,2833093.8400487127
14080.0,948347.1977818938,5634988.7476163525,2833094.316590311
14085.0,948337.3884835637,5634990.292466102,2833094.527441144
14090.0,948326.1503131242,5634992.465433484,2833093.967227377
14095.0,948313.8266457439,5634995.424860523,2833092.206052157
14100.0,948300.8671101138,5634999.252104341,2833088.9315765784
14105.0,948287.7835762757,5635003.943573762,2833083.9795932886
14110.0,948275.1000512473,5635009.41108109,2833077.3501001257
14115.0,948263.3013867098,5635015.490474632,2833069.20730047
14120.0,948252.7858192426,5635021.957706991,2833059.8635302656
14125.0,948243.8259885154,5635028.550766261,2833049.748684931
14130.0,948236.5422491417,5635034.995323422,2833039.3681387035
14135.0,948230.8908887093,5635041.031585337,2833029.2532753823
14140.0,948226.6684055724,5635046.43972481,2833019.9094727878
14145.0,948223.5314280227,5635051.06139844,2833011.766632551
14150.0,948221.030325293,5635054.815245901,2833005.1370978514
14155.0,948218.6532204655,5635057.704853572,2833000.185078559
14160.0,948215.8760969167,5635059.818402982,2832996.9105768367
14165.0,948212.2140932982,5635061.3200386055,2832995.149386786
14170.0,948207.2689656457,5635062.4338000445,2832994.5891681886
14175.0,948200.768070443,5635063.421691496,2832994.800020846
14180.0,948192.5910526118,5635064.558035215,2832995.2765665394
14185.0,948182.7816261294,5635066.102619407,2832995.4874191843
14190.0,948171.5432943556,5635068.275268938,2832994.9272006033
14195.0,948159.219429296,5635071.234327962,2832993.1660102494
14200.0,948146.2596600356,5635075.061160631,2832989.891506533
14205.0,948133.1758605307,5635079.752187028,2832984.9394806908
14210.0,948120.4920448489,5635085.219233833,2832978.309930561
14215.0,948108.693074167,5635091.298165446,2832970.167060935
14220.0,948098.1771960766,5635097.764950694,2832960.82321044
14225.0,948089.2170616984,5635104.357592451,2832950.7082781903
14230.0,948081.9330364135,5635110.801773578,2832940.3276427635
14235.0,948076.2814168407,5635116.837708752,2832930.212692528
14240.0,948072.0587077459,5635122.245573779,2832920.868809644
14245.0,948068.9215405834,5635126.867023128,2832912.7258994374
14250.0,948066.4202841916,5635130.620689442,2832906.096307772
14255.0,948064.043057739,5635133.51014784,2832901.144245929
14260.0,948061.265837552,5635135.6235654745,2832897.86971607
14265.0,948057.6037527878,5635137.125070729,2832896.108510886
14270.0,948052.6585484699,5635138.238686979,2832895.548287475
14275.0,948046.157569632,5635139.226403642,2832895.7591419443
14280.0,948037.9804504279,5635140.362531095,2832896.2356917323
14285.0,948028.1708958041,5635141.906849723,2832896.446546189
14290.0,948016.932402708,5635144.0791813955,2832895.8863227945
14295.0,948004.6083399833,5635147.037872393,2832894.125117307
14300.0,947991.6483371097,5635150.864293902,2832890.850585454
14305.0,947978.5642719566,5635155.554877263,2832885.8985170615
14310.0,947965.8801656411,5635161.021463532,2832879.268909966
14315.0,947954.0808888354,5635167.0999332005,2832871.1259703715
14320.0,947943.5647001425,5635173.566271324,2832861.7820395892
14325.0,947934.6042621322,5635180.158495555,2832851.667020427
14330.0,947927.3199509537,5635186.602300631,2832841.286295805
14335.0,947921.6680722566,5635192.637909054,2832831.1712586577
14340.0,947917.4451372176,5635198.045499625,2832821.827295487
14345.0,947914.3077804536,5635202.666724685,2832813.6843153136
14350.0,947911.8063704087,5635206.420209845,2832807.0546666854
14355.0,947909.429022338,5635209.309518964,2832802.1025622925
14360.0,947906.6517055195,5635211.422804818,2832798.8280042973
14365.0,947902.9895396151,5635212.924179701,2832797.0667839805
14370.0,947898.0442586375,5635214.037650758,2832796.506555756
14375.0,947891.543196171,5635215.02519263,2832796.717412037
14380.0,947883.3659756022,5635216.16110381,2832797.19396592
14385.0,947873.5562928464,5635217.705156866,2832797.404822188
14390.0,947862.3176384411,5635219.8771706745,2832796.84459398
14395.0,947849.9933780661,5635222.835493634,2832795.08337336
14400.0,947837.0331415958,5635226.6615039725,2832791.808813371
